customer_id,order_date,order_amount,status
cust_1012,2026-01-10T06:52:00Z,94.61,completed
cust_1855,2026-02-14T19:17:00Z,473.22,shipped
cust_0512,2026-01-21T01:16:00Z,283.20,completed
cust_0335,2026-01-02T22:53:00Z,186.75,shipped
cust_0307,2026-01-14T03:19:00Z,65.36,completed
cust_0772,2026-03-03T19:34:00Z,167.05,shipped
cust_1211,2026-03-22T00:21:00Z,326.56,completed
cust_1862,2026-01-18T18:38:00Z,372.62,pending
cust_1418,2026-02-19T02:43:00Z,410.06,completed
cust_2000,2026-01-27T09:17:00Z,154.27,cancelled
cust_1797,2026-03-24T08:39:00Z,418.42,shipped
cust_1029,2026-03-18T12:21:00Z,264.10,shipped
cust_0025,2026-01-25T15:55:00Z,237.67,completed
cust_0022,2026-03-20T07:05:00Z,193.35,cancelled
cust_1569,2026-02-16T04:37:00Z,345.33,pending
cust_1254,2026-03-11T17:32:00Z,438.73,completed
cust_1614,2026-03-04T01:34:00Z,229.62,shipped
cust_1278,2026-03-05T21:31:00Z,452.85,cancelled
cust_0875,2026-02-27T18:26:00Z,332.39,completed
cust_1941,2026-03-21T21:15:00Z,302.89,shipped
cust_0849,2026-01-22T05:22:00Z,141.32,cancelled
cust_1887,2026-02-15T07:54:00Z,242.34,completed
cust_0328,2026-03-25T00:24:00Z,185.76,completed
cust_0036,2026-02-08T01:55:00Z,49.47,cancelled
cust_0716,2026-02-19T09:37:00Z,51.02,completed
cust_0057,2026-03-01T12:56:00Z,190.75,completed
cust_0310,2026-02-23T22:23:00Z,150.06,pending
cust_0661,2026-03-26T02:38:00Z,433.70,cancelled
cust_0448,2026-01-04T19:50:00Z,84.30,shipped
cust_0647,2026-03-10T22:40:00Z,335.77,cancelled
cust_0477,2026-02-09T16:13:00Z,129.74,completed
cust_1323,2026-02-07T04:36:00Z,94.46,shipped
cust_1361,2026-03-11T12:51:00Z,477.44,pending
cust_0884,2026-02-04T07:31:00Z,47.24,shipped
cust_1277,2026-02-16T19:39:00Z,23.26,shipped
cust_0199,2026-01-18T16:57:00Z,110.33,pending
cust_0457,2026-03-01T14:13:00Z,273.77,pending
cust_0090,2026-01-25T19:31:00Z,291.21,completed
cust_1443,2026-03-19T20:57:00Z,86.95,pending
cust_0363,2026-03-19T09:57:00Z,84.40,completed
cust_1602,2026-01-07T22:36:00Z,192.34,shipped
cust_1048,2026-03-02T07:47:00Z,456.73,pending
cust_1457,2026-02-03T21:42:00Z,273.78,cancelled
cust_1113,2026-02-07T23:17:00Z,272.53,cancelled
cust_0611,2026-03-23T08:09:00Z,14.13,pending
cust_1088,2026-01-30T17:43:00Z,138.45,pending
cust_0798,2026-01-29T03:41:00Z,494.52,completed
cust_1715,2026-03-18T04:03:00Z,340.12,pending
cust_1628,2026-02-05T08:10:00Z,97.05,cancelled
cust_0906,2026-02-28T02:20:00Z,266.96,completed
cust_1704,2026-01-29T13:14:00Z,265.18,cancelled
cust_1307,2026-02-06T13:35:00Z,148.07,cancelled
cust_1534,2026-01-29T06:56:00Z,389.78,pending
cust_1221,2026-02-09T15:01:00Z,364.87,completed
cust_0607,2026-03-01T22:31:00Z,98.34,completed
cust_1465,2026-03-26T15:58:00Z,223.70,completed
cust_0367,2026-01-07T20:03:00Z,104.72,pending
cust_0626,2026-03-04T19:42:00Z,41.34,shipped
cust_0335,2026-02-25T16:21:00Z,133.94,completed
cust_1630,2026-03-30T12:38:00Z,65.26,cancelled
cust_1921,2026-02-16T12:28:00Z,459.35,pending
cust_0185,2026-02-12T21:02:00Z,432.72,cancelled
cust_0315,2026-03-17T03:04:00Z,382.57,shipped
cust_1179,2026-03-04T20:45:00Z,268.15,completed
cust_1053,2026-03-05T13:28:00Z,107.59,pending
cust_0117,2026-01-20T23:09:00Z,438.84,cancelled
cust_0840,2026-01-02T21:44:00Z,371.38,completed
cust_1447,2026-01-01T04:39:00Z,40.57,shipped
cust_1918,2026-01-18T21:42:00Z,376.52,shipped
cust_0397,2026-02-19T12:19:00Z,204.05,pending
cust_0008,2026-01-30T06:54:00Z,319.59,shipped
cust_1659,2026-01-17T08:02:00Z,142.37,completed
cust_1127,2026-03-06T14:32:00Z,10.94,shipped
cust_1133,2026-03-04T17:23:00Z,89.30,cancelled
cust_1726,2026-03-15T18:09:00Z,311.81,pending
cust_0123,2026-02-11T01:26:00Z,205.07,cancelled
cust_0336,2026-03-16T21:04:00Z,234.12,cancelled
cust_1912,2026-01-23T05:10:00Z,430.32,completed
cust_1729,2026-02-20T14:11:00Z,496.54,completed
cust_1807,2026-03-21T09:05:00Z,255.78,cancelled
cust_1379,2026-03-13T20:54:00Z,442.55,completed
cust_0440,2026-03-16T03:25:00Z,246.99,pending
cust_1036,2026-01-31T14:29:00Z,321.15,cancelled
cust_0363,2026-02-06T04:40:00Z,232.89,completed
cust_0889,2026-02-20T06:11:00Z,159.30,pending
cust_0002,2026-03-30T13:52:00Z,46.45,completed
cust_1360,2026-02-16T01:01:00Z,397.64,completed
cust_1844,2026-01-21T12:51:00Z,361.28,completed
cust_0204,2026-03-03T06:14:00Z,274.88,completed
cust_0716,2026-03-23T17:04:00Z,101.55,pending
cust_1083,2026-02-13T09:44:00Z,169.43,pending
cust_0832,2026-03-28T17:08:00Z,448.87,cancelled
cust_0790,2026-01-09T15:28:00Z,328.81,cancelled
cust_1548,2026-02-27T06:23:00Z,364.44,completed
cust_0013,2026-02-27T18:45:00Z,450.44,pending
cust_1754,2026-03-01T13:05:00Z,408.48,completed
cust_1578,2026-01-07T19:58:00Z,314.37,cancelled
cust_1243,2026-02-10T11:13:00Z,478.70,pending
cust_0944,2026-03-25T13:53:00Z,256.55,pending
cust_0722,2026-03-30T06:51:00Z,300.78,completed
cust_1109,2026-03-05T01:23:00Z,156.47,cancelled
cust_0365,2026-03-08T20:22:00Z,341.02,completed
cust_1437,2026-02-05T13:41:00Z,194.67,cancelled
cust_1094,2026-02-04T23:53:00Z,384.22,shipped
cust_1178,2026-03-17T11:55:00Z,56.16,shipped
cust_0918,2026-01-19T13:57:00Z,160.94,completed
cust_0704,2026-01-30T16:29:00Z,119.52,shipped
cust_1375,2026-02-09T14:36:00Z,317.85,pending
cust_1565,2026-02-10T10:40:00Z,371.71,completed
cust_1187,2026-03-20T10:18:00Z,307.84,cancelled
cust_0550,2026-02-27T02:34:00Z,242.84,cancelled
cust_0867,2026-02-23T17:27:00Z,494.35,shipped
cust_0129,2026-03-11T14:00:00Z,224.56,cancelled
cust_0993,2026-01-02T23:10:00Z,285.59,cancelled
cust_0629,2026-03-04T10:35:00Z,343.06,shipped
cust_1146,2026-02-02T00:49:00Z,345.94,shipped
cust_0831,2026-01-26T02:29:00Z,46.88,completed
cust_1644,2026-02-25T08:46:00Z,402.97,shipped
cust_0231,2026-02-07T09:44:00Z,236.40,shipped
cust_1719,2026-02-11T17:14:00Z,264.30,shipped
cust_0423,2026-02-06T06:54:00Z,369.21,pending
cust_0780,2026-01-27T15:59:00Z,390.44,pending
cust_0544,2026-01-27T09:32:00Z,164.86,completed
cust_1358,2026-02-28T06:07:00Z,262.24,cancelled
cust_1794,2026-01-01T21:39:00Z,170.07,completed
cust_0243,2026-03-18T01:36:00Z,444.94,pending
cust_0336,2026-02-06T06:28:00Z,78.38,cancelled
cust_0081,2026-02-06T02:37:00Z,206.11,pending
cust_0038,2026-03-18T10:43:00Z,276.74,shipped
cust_1095,2026-03-17T20:56:00Z,133.80,pending
cust_1578,2026-01-21T03:44:00Z,10.27,completed
cust_1792,2026-03-02T14:17:00Z,404.20,shipped
cust_0989,2026-01-28T18:32:00Z,336.71,completed
cust_1268,2026-02-24T03:48:00Z,371.08,shipped
cust_1707,2026-03-19T18:55:00Z,374.32,pending
cust_1134,2026-02-01T15:24:00Z,213.84,completed
cust_0030,2026-01-14T14:19:00Z,463.47,cancelled
cust_1615,2026-02-03T17:29:00Z,458.45,pending
cust_0002,2026-01-20T08:59:00Z,32.50,shipped
cust_1475,2026-02-05T12:47:00Z,382.29,cancelled
cust_0209,2026-02-23T21:37:00Z,445.42,shipped
cust_1322,2026-01-19T12:07:00Z,18.47,shipped
cust_0794,2026-01-27T15:35:00Z,57.57,shipped
cust_1572,2026-02-21T10:59:00Z,103.88,cancelled
cust_1109,2026-03-02T12:38:00Z,423.89,shipped
cust_0885,2026-02-10T20:28:00Z,289.05,cancelled
cust_1872,2026-03-07T15:04:00Z,457.01,pending
cust_1088,2026-02-12T23:19:00Z,89.38,pending
cust_0064,2026-01-11T06:50:00Z,319.20,completed
cust_0876,2026-02-03T21:26:00Z,445.39,pending
cust_0098,2026-01-22T00:27:00Z,142.98,shipped
cust_0621,2026-03-28T10:38:00Z,484.78,completed
cust_1232,2026-02-24T04:27:00Z,469.69,cancelled
cust_0992,2026-01-25T23:07:00Z,335.98,cancelled
cust_1145,2026-03-24T03:17:00Z,465.27,shipped
cust_0338,2026-01-28T09:17:00Z,470.60,cancelled
cust_0291,2026-03-13T16:05:00Z,391.28,pending
cust_0663,2026-03-24T20:16:00Z,178.65,cancelled
cust_1787,2026-02-13T11:31:00Z,77.09,cancelled
cust_1574,2026-01-17T05:24:00Z,100.28,completed
cust_0256,2026-02-25T10:21:00Z,13.88,completed
cust_0442,2026-03-26T19:42:00Z,321.25,shipped
cust_0901,2026-03-14T04:36:00Z,24.41,cancelled
cust_0630,2026-02-13T17:27:00Z,451.38,shipped
cust_1109,2026-01-27T06:23:00Z,345.52,shipped
cust_0763,2026-02-24T08:47:00Z,119.19,cancelled
cust_0669,2026-01-16T12:56:00Z,57.23,completed
cust_1095,2026-01-21T12:00:00Z,163.14,cancelled
cust_1701,2026-01-08T10:46:00Z,485.03,shipped
cust_0683,2026-03-08T07:46:00Z,180.37,pending
cust_0341,2026-03-05T20:29:00Z,416.16,pending
cust_0007,2026-03-09T10:47:00Z,132.08,completed
cust_1349,2026-01-17T19:46:00Z,473.79,pending
cust_1904,2026-03-07T06:35:00Z,391.78,completed
cust_1891,2026-03-12T21:18:00Z,323.65,cancelled
cust_1014,2026-01-15T07:05:00Z,218.54,shipped
cust_1098,2026-02-28T11:38:00Z,277.33,completed
cust_1265,2026-02-01T12:57:00Z,282.29,shipped
cust_1135,2026-01-30T13:22:00Z,93.77,shipped
cust_0349,2026-03-04T00:15:00Z,422.43,completed
cust_1460,2026-03-20T04:59:00Z,163.19,cancelled
cust_0237,2026-03-30T23:22:00Z,256.15,cancelled
cust_0755,2026-02-25T23:22:00Z,51.18,pending
cust_0113,2026-01-31T13:58:00Z,458.96,pending
cust_0744,2026-01-29T01:57:00Z,303.65,shipped
cust_0918,2026-02-11T08:00:00Z,160.56,cancelled
cust_0472,2026-03-11T14:28:00Z,189.40,completed
cust_0731,2026-03-12T07:17:00Z,79.16,cancelled
cust_1790,2026-02-18T03:27:00Z,368.58,shipped
cust_0230,2026-03-17T20:17:00Z,396.84,cancelled
cust_0244,2026-02-02T10:34:00Z,294.48,cancelled
cust_0409,2026-01-24T15:53:00Z,151.80,completed
cust_0076,2026-01-31T08:15:00Z,123.37,pending
cust_0456,2026-01-18T18:29:00Z,71.16,completed
cust_0863,2026-01-08T13:38:00Z,438.18,pending
cust_1410,2026-01-19T07:10:00Z,127.43,completed
cust_0875,2026-03-27T05:27:00Z,28.34,cancelled
cust_1037,2026-02-18T16:36:00Z,445.92,pending
cust_0723,2026-03-14T07:24:00Z,95.30,cancelled
cust_0403,2026-01-01T21:03:00Z,149.77,cancelled
cust_0377,2026-01-29T18:14:00Z,345.29,shipped
cust_0372,2026-01-12T03:00:00Z,228.13,shipped
cust_0837,2026-01-30T17:43:00Z,417.55,completed
cust_1898,2026-01-30T19:17:00Z,367.18,cancelled
cust_1664,2026-03-15T08:14:00Z,394.28,pending
cust_0208,2026-02-16T14:13:00Z,286.62,pending
cust_0730,2026-02-08T16:06:00Z,345.92,completed
cust_0600,2026-01-26T09:57:00Z,435.98,cancelled
cust_0180,2026-03-08T22:06:00Z,244.80,cancelled
cust_1912,2026-01-15T19:10:00Z,300.32,cancelled
cust_1206,2026-03-26T20:17:00Z,42.00,shipped
cust_0460,2026-01-20T02:32:00Z,408.68,completed
cust_1204,2026-02-25T00:46:00Z,292.04,cancelled
cust_1289,2026-03-14T06:13:00Z,220.71,shipped
cust_0108,2026-02-25T11:40:00Z,297.90,pending
cust_1413,2026-01-04T08:40:00Z,64.96,shipped
cust_0983,2026-01-21T17:48:00Z,292.95,completed
cust_1706,2026-03-26T18:04:00Z,345.04,shipped
cust_0336,2026-01-09T15:58:00Z,355.09,cancelled
cust_1359,2026-02-17T12:28:00Z,152.35,shipped
cust_0349,2026-03-01T05:09:00Z,154.46,shipped
cust_1508,2026-03-27T08:50:00Z,262.15,shipped
cust_1269,2026-03-10T08:45:00Z,470.19,cancelled
cust_1194,2026-02-03T17:49:00Z,224.64,shipped
cust_1688,2026-03-12T13:17:00Z,446.02,shipped
cust_1301,2026-03-06T14:58:00Z,289.80,completed
cust_1937,2026-02-17T04:16:00Z,373.53,pending
cust_0367,2026-01-14T01:23:00Z,45.01,cancelled
cust_1498,2026-02-19T01:03:00Z,308.51,pending
cust_1680,2026-01-13T12:43:00Z,156.63,completed
cust_1310,2026-02-25T09:08:00Z,454.58,cancelled
cust_1841,2026-01-08T11:01:00Z,236.44,shipped
cust_1538,2026-02-22T20:20:00Z,269.27,shipped
cust_1896,2026-01-30T22:07:00Z,407.33,shipped
cust_1628,2026-03-26T06:48:00Z,110.99,cancelled
cust_1558,2026-03-21T12:57:00Z,88.34,cancelled
cust_1072,2026-01-10T12:57:00Z,50.67,completed
cust_1308,2026-01-03T16:50:00Z,112.86,shipped
cust_1541,2026-02-09T12:59:00Z,425.97,pending
cust_1588,2026-01-08T10:56:00Z,293.28,cancelled
cust_1709,2026-02-19T00:57:00Z,49.10,shipped
cust_1181,2026-01-02T00:48:00Z,444.88,pending
cust_1512,2026-03-14T08:32:00Z,312.43,completed
cust_1707,2026-01-10T14:10:00Z,228.19,pending
cust_0759,2026-01-29T17:29:00Z,82.43,cancelled
cust_1894,2026-02-08T11:58:00Z,296.75,completed
cust_1686,2026-03-13T20:17:00Z,193.10,shipped
cust_1525,2026-02-15T22:17:00Z,273.85,pending
cust_1546,2026-03-07T17:02:00Z,237.69,pending
cust_1575,2026-03-18T02:33:00Z,337.78,completed
cust_0260,2026-03-03T06:55:00Z,203.34,pending
cust_0250,2026-02-22T09:34:00Z,128.15,pending
cust_0022,2026-01-23T15:07:00Z,479.68,completed
cust_1747,2026-02-22T04:50:00Z,492.53,shipped
cust_0276,2026-02-28T19:54:00Z,434.41,shipped
cust_0249,2026-01-23T03:36:00Z,364.52,pending
cust_1176,2026-01-06T09:02:00Z,348.14,shipped
cust_1693,2026-02-18T16:45:00Z,400.82,pending
cust_0088,2026-01-26T19:06:00Z,170.59,completed
cust_0614,2026-01-20T07:30:00Z,360.17,completed
cust_0821,2026-01-07T08:12:00Z,453.83,cancelled
cust_0422,2026-02-04T12:11:00Z,381.19,completed
cust_1874,2026-02-10T00:54:00Z,48.64,shipped
cust_1044,2026-03-07T14:13:00Z,303.80,completed
cust_0429,2026-02-02T03:38:00Z,128.58,pending
cust_1443,2026-01-01T15:32:00Z,317.05,shipped
cust_1998,2026-03-21T12:52:00Z,488.52,cancelled
cust_0186,2026-02-03T09:06:00Z,320.11,shipped
cust_0923,2026-03-02T14:09:00Z,130.69,shipped
cust_1763,2026-02-05T02:52:00Z,412.00,completed
cust_1198,2026-02-14T08:37:00Z,288.37,shipped
cust_0711,2026-03-13T21:27:00Z,439.84,pending
cust_0778,2026-01-27T09:54:00Z,130.59,pending
cust_1352,2026-01-13T04:46:00Z,420.78,completed
cust_0966,2026-02-14T06:01:00Z,99.04,pending
cust_1752,2026-01-15T10:02:00Z,276.90,cancelled
cust_1569,2026-03-01T04:17:00Z,195.32,pending
cust_0703,2026-03-25T04:54:00Z,132.19,completed
cust_1068,2026-01-08T11:35:00Z,195.08,shipped
cust_0526,2026-01-07T06:03:00Z,410.33,cancelled
cust_0157,2026-01-04T04:22:00Z,447.72,cancelled
cust_1964,2026-03-28T08:39:00Z,168.43,completed
cust_0686,2026-02-18T17:37:00Z,437.37,shipped
cust_0839,2026-03-17T09:18:00Z,140.14,shipped
cust_1973,2026-01-12T07:50:00Z,28.36,pending
cust_0278,2026-02-14T15:19:00Z,490.26,pending
cust_0541,2026-01-13T23:45:00Z,248.44,completed
cust_0865,2026-01-13T05:25:00Z,467.48,pending
cust_0540,2026-02-27T16:28:00Z,136.99,shipped
cust_0929,2026-01-11T13:32:00Z,269.15,completed
cust_1213,2026-01-29T20:28:00Z,399.18,pending
cust_1179,2026-02-07T11:30:00Z,291.82,pending
cust_0857,2026-02-15T01:59:00Z,207.04,pending
cust_1167,2026-01-16T19:27:00Z,94.84,shipped
cust_1923,2026-02-25T20:34:00Z,259.48,shipped
cust_1785,2026-01-30T02:50:00Z,379.66,shipped
cust_0230,2026-03-19T21:15:00Z,356.39,shipped
cust_1102,2026-03-10T03:22:00Z,447.45,completed
cust_1733,2026-02-14T16:31:00Z,70.41,shipped
cust_1820,2026-01-18T21:21:00Z,20.42,cancelled
cust_1651,2026-02-20T07:36:00Z,480.33,pending
cust_1616,2026-01-10T14:48:00Z,381.20,shipped
cust_1589,2026-03-07T14:42:00Z,385.18,pending
cust_0416,2026-01-28T18:25:00Z,474.08,pending
cust_1039,2026-02-14T21:53:00Z,110.72,cancelled
cust_0908,2026-03-01T08:05:00Z,376.23,completed
cust_1500,2026-01-22T07:15:00Z,115.08,shipped
cust_1559,2026-02-13T05:25:00Z,230.26,shipped
cust_0194,2026-01-22T04:00:00Z,361.56,pending
cust_1276,2026-03-25T02:47:00Z,65.23,shipped
cust_0396,2026-02-16T15:54:00Z,414.69,cancelled
cust_1986,2026-01-03T02:39:00Z,101.28,completed
cust_0811,2026-01-13T03:04:00Z,180.85,completed
cust_1987,2026-01-04T14:19:00Z,462.68,pending
cust_1342,2026-03-19T03:08:00Z,93.49,completed
cust_1832,2026-01-08T17:40:00Z,309.49,shipped
cust_0923,2026-02-12T00:52:00Z,75.64,shipped
cust_1553,2026-01-26T10:34:00Z,42.48,pending
cust_1449,2026-03-04T19:38:00Z,252.43,shipped
cust_0205,2026-02-21T10:19:00Z,115.39,shipped
cust_0761,2026-03-13T01:38:00Z,127.70,pending
cust_0122,2026-02-26T13:26:00Z,246.53,shipped
cust_0203,2026-03-28T21:41:00Z,320.80,completed
cust_0296,2026-03-10T07:49:00Z,145.75,cancelled
cust_0058,2026-02-23T11:09:00Z,367.79,cancelled
cust_0310,2026-03-09T18:11:00Z,200.99,shipped
cust_1773,2026-03-26T22:49:00Z,291.42,completed
cust_0376,2026-01-17T03:39:00Z,192.87,cancelled
cust_1725,2026-01-28T04:11:00Z,398.79,completed
cust_0594,2026-01-02T06:33:00Z,139.86,completed
cust_0354,2026-02-08T03:47:00Z,58.84,pending
cust_0073,2026-01-18T12:20:00Z,159.68,cancelled
cust_0204,2026-03-04T13:57:00Z,196.93,pending
cust_0973,2026-01-02T02:12:00Z,83.16,cancelled
cust_0919,2026-03-05T05:04:00Z,329.87,pending
cust_1914,2026-03-26T15:32:00Z,84.21,pending
cust_0066,2026-02-24T02:49:00Z,174.26,completed
cust_0801,2026-03-23T07:21:00Z,403.27,completed
cust_0144,2026-02-21T23:53:00Z,186.59,cancelled
cust_1963,2026-02-19T11:44:00Z,295.86,pending
cust_0695,2026-02-12T07:28:00Z,243.14,shipped
cust_0062,2026-01-06T10:55:00Z,56.93,completed
cust_0280,2026-01-31T08:37:00Z,478.10,pending
cust_0054,2026-03-14T16:24:00Z,236.08,cancelled
cust_0184,2026-01-18T05:59:00Z,378.79,pending
cust_1341,2026-02-11T02:15:00Z,94.12,pending
cust_0224,2026-01-19T14:04:00Z,274.86,cancelled
cust_1160,2026-01-04T18:07:00Z,374.19,cancelled
cust_1812,2026-01-07T21:05:00Z,330.99,cancelled
cust_0292,2026-01-17T21:31:00Z,68.78,shipped
cust_0648,2026-03-21T04:50:00Z,461.80,shipped
cust_1523,2026-02-07T02:13:00Z,398.25,cancelled
cust_0228,2026-02-21T20:02:00Z,91.92,pending
cust_0971,2026-03-17T22:24:00Z,13.08,shipped
cust_0628,2026-01-23T06:56:00Z,209.46,completed
cust_1690,2026-01-21T12:47:00Z,382.19,shipped
cust_1755,2026-03-13T14:10:00Z,466.03,completed
cust_0377,2026-02-02T19:37:00Z,80.67,cancelled
cust_0032,2026-01-14T02:43:00Z,177.74,completed
cust_1867,2026-02-23T11:52:00Z,142.24,pending
cust_0291,2026-03-28T20:48:00Z,368.96,pending
cust_1195,2026-01-25T17:18:00Z,159.49,cancelled
cust_1634,2026-03-18T16:37:00Z,242.49,completed
cust_0770,2026-02-26T03:54:00Z,21.08,completed
cust_0862,2026-02-28T09:29:00Z,316.50,shipped
cust_0194,2026-01-21T10:45:00Z,462.25,cancelled
cust_0838,2026-01-08T04:21:00Z,329.26,shipped
cust_1475,2026-02-20T17:12:00Z,21.81,completed
cust_0554,2026-03-28T06:58:00Z,179.02,shipped
cust_1197,2026-02-19T03:45:00Z,181.87,cancelled
cust_0076,2026-01-12T23:04:00Z,61.83,pending
cust_0655,2026-03-28T22:24:00Z,465.77,pending
cust_0350,2026-03-15T07:28:00Z,220.63,cancelled
cust_1552,2026-03-05T23:59:00Z,149.91,cancelled
cust_0523,2026-02-13T14:19:00Z,282.44,cancelled
cust_0260,2026-01-20T11:15:00Z,237.17,pending
cust_1860,2026-01-01T21:07:00Z,255.10,shipped
cust_0639,2026-02-11T12:33:00Z,136.82,completed
cust_0898,2026-03-16T17:12:00Z,332.10,pending
cust_1157,2026-01-10T23:17:00Z,290.22,cancelled
cust_0598,2026-02-26T09:46:00Z,424.72,completed
cust_0176,2026-02-09T19:02:00Z,157.38,pending
cust_0827,2026-02-21T23:58:00Z,371.12,completed
cust_0805,2026-02-25T08:02:00Z,481.35,completed
cust_1708,2026-01-18T23:11:00Z,394.86,completed
cust_0571,2026-02-19T04:22:00Z,141.82,cancelled
cust_0554,2026-02-10T20:57:00Z,472.83,pending
cust_1033,2026-01-15T08:32:00Z,67.46,cancelled
cust_0653,2026-01-25T23:15:00Z,221.53,completed
cust_1464,2026-03-19T21:16:00Z,14.77,pending
cust_0341,2026-01-19T03:22:00Z,374.31,cancelled
cust_1406,2026-03-27T10:50:00Z,373.85,pending
cust_0736,2026-03-24T03:53:00Z,171.14,completed
cust_1560,2026-01-20T19:48:00Z,10.97,pending
cust_0038,2026-02-19T22:18:00Z,264.31,completed
cust_1625,2026-01-27T13:12:00Z,374.45,cancelled
cust_0929,2026-01-22T18:41:00Z,300.93,pending
cust_0007,2026-02-16T23:33:00Z,265.34,pending
cust_0249,2026-01-23T22:46:00Z,68.36,pending
cust_0048,2026-02-22T18:15:00Z,477.92,pending
cust_0788,2026-02-21T16:11:00Z,378.95,completed
cust_1681,2026-01-22T09:34:00Z,78.04,cancelled
cust_0413,2026-03-26T23:57:00Z,233.81,cancelled
cust_1516,2026-03-07T04:54:00Z,312.71,cancelled
cust_0019,2026-02-19T07:31:00Z,399.63,shipped
cust_0615,2026-02-19T10:54:00Z,494.61,pending
cust_1931,2026-03-19T18:50:00Z,434.63,cancelled
cust_0984,2026-01-24T11:38:00Z,200.37,pending
cust_0104,2026-01-03T02:22:00Z,461.47,shipped
cust_1402,2026-01-20T22:40:00Z,132.03,pending
cust_1824,2026-01-09T19:25:00Z,364.28,completed
cust_1952,2026-02-10T13:34:00Z,50.42,pending
cust_1072,2026-03-22T07:35:00Z,51.73,pending
cust_1357,2026-02-24T23:44:00Z,282.10,shipped
cust_1422,2026-01-24T14:05:00Z,171.57,completed
cust_1555,2026-02-22T04:27:00Z,481.80,shipped
cust_0308,2026-03-30T13:04:00Z,18.90,shipped
cust_1649,2026-03-19T04:11:00Z,335.72,pending
cust_0744,2026-01-19T12:27:00Z,168.73,completed
cust_0569,2026-02-07T13:56:00Z,211.45,cancelled
cust_0659,2026-02-04T03:20:00Z,472.29,shipped
cust_0581,2026-02-22T23:24:00Z,446.38,shipped
cust_1768,2026-02-06T19:28:00Z,221.65,completed
cust_1467,2026-01-05T21:14:00Z,56.79,completed
cust_0547,2026-03-22T05:05:00Z,325.54,pending
cust_1660,2026-01-13T16:15:00Z,356.11,pending
cust_1411,2026-02-16T03:32:00Z,84.58,completed
cust_1337,2026-01-21T06:02:00Z,261.54,shipped
cust_1983,2026-01-01T02:27:00Z,83.15,cancelled
cust_0289,2026-01-04T01:34:00Z,270.13,pending
cust_1018,2026-01-24T20:31:00Z,347.53,completed
cust_0958,2026-01-21T16:45:00Z,396.94,shipped
cust_1305,2026-03-30T09:02:00Z,104.40,shipped
cust_0328,2026-03-28T13:34:00Z,465.97,shipped
cust_0931,2026-01-02T14:00:00Z,14.13,pending
cust_0327,2026-02-26T09:52:00Z,56.40,completed
cust_1130,2026-03-05T19:50:00Z,172.69,pending
cust_1407,2026-02-08T02:36:00Z,469.75,completed
cust_1611,2026-02-27T11:38:00Z,487.53,shipped
cust_1157,2026-01-02T15:06:00Z,150.56,cancelled
cust_0235,2026-03-22T09:45:00Z,25.54,cancelled
cust_1233,2026-01-16T17:41:00Z,117.34,shipped
cust_0874,2026-02-07T04:09:00Z,21.53,pending
cust_0262,2026-02-21T02:44:00Z,128.73,completed
cust_0939,2026-01-08T21:19:00Z,24.52,completed
cust_0411,2026-03-31T12:43:00Z,453.00,cancelled
cust_0141,2026-02-01T22:26:00Z,53.89,pending
cust_1342,2026-03-24T07:47:00Z,139.60,shipped
cust_0024,2026-02-15T07:22:00Z,370.36,cancelled
cust_1539,2026-01-30T14:11:00Z,119.95,shipped
cust_0640,2026-02-04T18:07:00Z,365.45,shipped
cust_1342,2026-01-17T04:12:00Z,447.98,cancelled
cust_0859,2026-03-31T21:23:00Z,117.19,shipped
cust_0785,2026-03-17T02:42:00Z,483.53,pending
cust_1274,2026-01-09T00:29:00Z,173.12,pending
cust_0750,2026-02-15T10:33:00Z,362.40,completed
cust_1975,2026-03-08T14:50:00Z,161.47,completed
cust_0532,2026-01-22T09:05:00Z,181.36,cancelled
cust_0171,2026-02-14T16:58:00Z,499.59,completed
cust_0335,2026-03-27T13:54:00Z,165.75,pending
cust_1535,2026-03-03T20:08:00Z,71.85,cancelled
cust_1369,2026-03-28T17:14:00Z,99.80,cancelled
cust_0008,2026-02-16T08:46:00Z,202.07,cancelled
cust_1441,2026-03-15T15:48:00Z,199.84,shipped
cust_1909,2026-03-05T14:31:00Z,393.75,completed
cust_1753,2026-01-12T20:02:00Z,145.27,pending
cust_1959,2026-03-26T08:11:00Z,314.49,cancelled
cust_1811,2026-02-07T04:58:00Z,427.63,cancelled
cust_1046,2026-03-19T22:31:00Z,423.71,shipped
cust_0970,2026-02-12T12:21:00Z,416.64,completed
cust_1185,2026-01-06T11:16:00Z,323.16,shipped
cust_0031,2026-01-04T07:44:00Z,212.26,pending
cust_1652,2026-02-16T10:40:00Z,158.62,cancelled
cust_0618,2026-03-30T14:45:00Z,81.33,completed
cust_0642,2026-03-20T15:38:00Z,143.22,completed
cust_0630,2026-01-05T21:11:00Z,160.55,cancelled
cust_1800,2026-03-09T06:11:00Z,379.41,completed
cust_1941,2026-01-11T01:18:00Z,83.90,shipped
cust_1620,2026-02-27T23:58:00Z,222.08,shipped
cust_1239,2026-03-09T04:44:00Z,378.09,completed
cust_0731,2026-01-24T08:56:00Z,291.67,completed
cust_0036,2026-03-30T06:46:00Z,205.84,shipped
cust_1641,2026-01-26T18:20:00Z,324.98,pending
cust_1570,2026-01-12T06:16:00Z,59.53,cancelled
cust_1586,2026-01-18T19:13:00Z,277.88,pending
cust_1088,2026-01-14T08:35:00Z,237.16,pending
